SPLS , 2012-07-24 , 12.3100004196 , 12.7100000381 , 14.5573501587 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-25 , 12.1499996185 , 12.6371431351 , 14.5470504761 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-26 , 12.4200000763 , 12.5799999237 , 14.5361499786 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-27 , 12.470000267 , 12.5392856598 , 14.5264997482 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-30 , 12.7399997711 , 12.5228567123 , 14.5162000656 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-07-31 , 12.7399997711 , 12.5235710144 , 14.5061502457 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-01 , 12.6700000763 , 12.5399999619 , 14.4951496124 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-02 , 12.5200004578 , 12.5478572845 , 14.4860496521 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-03 , 12.9300003052 , 12.5764284134 , 14.4767999649 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-06 , 13.0799999237 , 12.6085720062 , 14.4692001343 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-07 , 13.3000001907 , 12.6450004578 , 14.4620504379 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-08 , 13.3299999237 , 12.6857147217 , 14.4542503357 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-09 , 13.3100004196 , 12.7457141876 , 14.4453496933 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-10 , 13.4099998474 , 12.8128576279 , 14.4400501251 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-13 , 13.3599996567 , 12.8878574371 , 14.433549881 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-14 , 13.4600000381 , 12.9814281464 , 14.4266996384 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-15 , 11.4899997711 , 12.9149999619 , 14.4099502563 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-16 , 11.3800001144 , 12.8371429443 , 14.3920497894 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-17 , 11.3400001526 , 12.7371425629 , 14.3774003983 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-20 , 11.2399997711 , 12.6300001144 , 14.361700058 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-21 , 11.2100000381 , 12.5257139206 , 14.3436498642 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-22 , 11.1199998856 , 12.4257144928 , 14.3248996735 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-23 , 10.9799995422 , 12.2864284515 , 14.3053503036 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-24 , 10.8500003815 , 12.1271429062 , 14.2831497192 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-27 , 10.6999998093 , 11.9414281845 , 14.263299942 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-28 , 10.6599998474 , 11.7507143021 , 14.2439002991 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-29 , 10.8800001144 , 11.5771427155 , 14.2211503983 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-30 , 10.8000001907 , 11.3907146454 , 14.1983003616 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-08-31 , 10.9200000763 , 11.2164287567 , 14.178850174 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-04 , 10.8599996567 , 11.030714035 , 14.1611499786 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-05 , 11.1000003815 , 11.0028572083 , 14.1462497711 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-06 , 11.470000267 , 11.0092859268 , 14.133099556 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-07 , 11.6400003433 , 11.030714035 , 14.1212997437 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-10 , 11.25 , 11.0314283371 , 14.1069498062 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-11 , 11.3699998856 , 11.0428571701 , 14.0945501328 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-12 , 11.5399999619 , 11.0728569031 , 14.0838499069 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-13 , 11.9600000381 , 11.1428575516 , 14.0732498169 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-14 , 12.2100000381 , 11.2399997711 , 14.0630998611 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-17 , 11.9600000381 , 11.3299999237 , 14.0508499146 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-18 , 11.9399995804 , 11.4214286804 , 14.0389499664 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-19 , 12.1499996185 , 11.5121431351 , 14.0280504227 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-20 , 12.3400001526 , 11.6221427917 , 14.0141000748 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-21 , 12.3599996567 , 11.7250003815 , 14.0015001297 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-24 , 12.3500003815 , 11.8314285278 , 13.9888496399 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-25 , 11.8000001907 , 11.8814287186 , 13.9751501083 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-26 , 11.4099998474 , 11.8771429062 , 13.9588499069 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-27 , 11.6800003052 , 11.8800001144 , 13.9437503815 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-09-28 , 11.5200004578 , 11.8992853165 , 13.9296998978 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-01 , 11.6099996567 , 11.916428566 , 13.9167499542 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-02 , 11.4499998093 , 11.9099998474 , 13.9039001465 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-10-03 , 11.3400001526 , 11.8657140732 , 13.8901996613 , 0 , 7818.18066406 , 0.0 , 7818.18066406
